,actively_hiring,Type_of_internship,company_name,location,stipend,duration
5800,1.0,Business Development (Sales),Kiaya Accessories,Bangalore,"₹ 6,000-8,000 /month",6 Months
5801,1.0,Social Media Marketing,Kayakriti Plastic Sugery And Dental Centre,Lucknow,"₹ 15,000 /month",2 Months
5802,1.0,Python Coding (For Bulk User Additions On Telegram),Lawtech,Work From Home,"₹ 10,000 /month",2 Months
5803,,Business Development (Sales),White Shadows E-Sports,Work From Home,"₹ 25,000-50,000 /month",3 Months
5804,,Social Media Marketing,Aadi Foundation,Work From Home,Unpaid,3 Months
5805,,Mobile App Testing,Pulpit Mobility,Ahmedabad,"₹ 5,000 /month",3 Months
5806,,Unity VR Development,Star Watch Technologies,Work From Home,"₹ 15,000-25,000 /month",3 Months
5807,,Human Resources (HR),Altie Reality Private Limited,Jaipur,"₹ 5,000-8,000 /month",3 Months
5808,,Motion Graphics,The Entrance Exam,Work From Home,"₹ 5,000 /month",3 Months
5809,,Business Development (Sales),Sthetic Studio,Mumbai,"₹ 10,000-15,000 /month",6 Months
5810,,Lead Generation,Athical Private Limited (Faburn),Work From Home,"₹ 2,000 /month",3 Months
5811,,Content Writing,Quinnflix,Work From Home,"₹ 2,000 /month",3 Months
5812,,Dietetics/Nutrition,Hindivine Healthcare Private Limited,Delhi,"₹ 2,000-5,000 /month",3 Months
5813,,Customer Relationships,Gruppy,Work From Home,"₹ 5,000 /month",3 Months
5814,,Figma Design,WebxInfinity IT Solutions,Bangalore,"₹ 2,000 /month",3 Months
5815,,Business Development,Heterize Infotech Private Limited,Indore,"₹ 10,000 /month +  Incentives",3 Months
5816,,Business Research,335TH,Work From Home,"₹ 5,000 /month",2 Months
5817,,Video Editing,Vrook - Transforming Learning,Bangalore,"₹ 8,000 /month",3 Months
5818,,Social Media & Web Design,Interstellar Art Gallery,South,"₹ 10,000 /month",6 Months
5819,,International Client Acquisition and Management,Sahil Jain,Thane,"₹ 5,000 /month",3 Months
5820,,Video Editing,Sant Eshwer Foundation,Delhi,"₹ 5,000 /month",6 Months
5821,,Social Media Marketing,Kanz & Muhul,Gurgaon,"₹ 12,000 /month",3 Months
5822,,Telecalling,Riya Thawani,Bangalore,"₹ 5,000 /month +  Incentives",2 Months
5823,,Lead Generation and Social Media Post,Kontact Now,Work From Home,"₹ 3,000 /month",3 Months
5824,,Digital Marketing,KNSG & CO LLP,Delhi,"₹ 6,000 /month",6 Months
5825,,Business Development (Sales),Promanage IT Solution Private Limited,Noida,"₹ 12,000 /month",3 Months
5826,,Business Development (Sales),SmartSchool Education Private Limited,Noida,"₹ 7,000-10,000 /month",3 Months
5827,,PHP Development,Flymax Multi Services Private Limited,Mumbai,"₹ 3,000-5,000 /month",6 Months
5828,,Content Development (English),Travel Hippo,Work From Home,"₹ 2,000-5,000 /month",6 Months
5829,,Hotel Management (Operations),Oh My Momo,Bangalore,"₹ 12,000-15,000 /month",3 Months
5830,,Business Development Associate,Urban Company,Mumbai,"₹ 20,000-21,000 /month",2 Months
5831,,Business Development (Sales),Shoshin Tech Private Limited,Hyderabad,"₹ 10,000-16,000 /month",3 Months
5832,,Content Writing (SEO),Flipside Systems & Consultancy Private Limited,Mumbai,"₹ 5,000-10,000 /month",3 Months
5833,,Editing,The Urban Desi,Delhi,"₹ 5,000 /month",3 Months
5834,,Content Analyst,GreenBhumi (A TopTrove Foundation Initiative),Work From Home,Unpaid,3 Months
5835,,Human Resources (HR),CookandChef India Private Limited,Work From Home,"₹ 8,000 /month",6 Months
5836,,Video Editing,French 'N' You,Work From Home,"₹ 4,500 /month +  Incentives",6 Months
5837,,Digital Marketing,SEO Training Course,Pune,"₹ 2,000-5,000 /month",4 Months
5838,,Graphic Designer (Social Media),Tradebuilder Corporation,Gurgaon,"₹ 10,000 /month",3 Months
5839,,Human Resources (HR),Tech2Globe Web Solutions,Delhi,"₹ 5,000-7,000 /month",6 Months
5840,,Content Engineering and Teaching,BrainJee (Microfolio Incorporation),Chennai,"₹ 5,000 /month",6 Months
5841,,Search Engine Optimization (SEO),Ace 360,Mumbai,"₹ 8,000 /month",6 Months
5842,,Appointment Setter,Pause Digitals,Work From Home,"₹ 5,000 /month",3 Months
5843,,HR Recruitment,NLET Initiatives LLP,Jaipur,"₹ 8,000 /month",6 Months
5844,,Play-school Teaching,Blooming Heart Academy,Delhi,"₹ 5,000-8,000 /month",2 Months
5845,1.0,Business Development (Sales),Kaptown Kreations,Mohali,"₹ 8,000 /month",3 Months
5846,,Social Media Marketing,Go Minimalism,Work From Home,"₹ 5,000 /month",6 Months
5847,,Digital Marketing,Neuphony By PankhTech,Noida,"₹ 5,000 /month",3 Months
5848,,Content Writing & Digital Marketing,NetEdge Computing Solutions Private Limited,Noida,"₹ 5,000 /month",3 Months
5849,,Human Resources (HR),Hivyu Prive,Mumbai,"₹ 5,000 /month",6 Months
5850,,Calling (WFH & WHO),Skillocareer,Ahmedabad,"₹ 2,000 /month +  Incentives",2 Months
5851,,SEO Analysis,Quantum IT Innovation,Work From Home,"₹ 8,000-15,000 /month",6 Months
5852,,General Management,Simtrak,Work From Home,"₹ 4,000 /month",6 Months
5853,,Business Development,Stark Digital Media Services Private Limited,Pune,"₹ 4,000 /month",3 Months
5854,,Marketing & Sales,South Marketing Corp,Work From Home,"₹ 3,000-7,000 /month",3 Months
5855,,Marketing (Only For Female Candidate),Rajni Kundal,Gurgaon,"₹ 15,000-20,000 /month",2 Months
5856,,Digital Marketing,IGuru Immigration,Pune,"₹ 4,000 /month",6 Months
5857,,AAA Realistic Clothing Artist,Cogitare Labs,Work From Home,"₹ 5,000 /month",3 Months
5858,,Social Media Marketing,Desvelado Advisory,Delhi,"₹ 10,000 /month",6 Months
5859,,Online Marketing,Bidshade Media,Delhi,"₹ 10,000 /month",6 Months
5860,,Inside Sales,Aakash Enterprises,Work From Home,"₹ 1,000 /month",3 Months
5861,,YouTuber and Video Editing,Shathayu Ayurveda,Bangalore,"₹ 9,000 /month",6 Months
5862,,Video Production,Organizein,Work From Home,"₹ 3,000-4,000 /month",6 Months
5863,,Business Development (Sales),The Growth Monks,Virar,"₹ 10,000 /month",6 Months
5864,,Business Development (Sales),Savio Education Global,Work From Home,"₹ 3,000 /month +  Incentives",2 Months
5865,,Operations,UpTodd,Work From Home,"₹ 10,000 /month",6 Months
5866,,Webflow Development,Everything Design,Bangalore,"₹ 8,000-12,000 /month",4 Months
5867,,Corporate Sales,Wordstag,Ahmedabad,"₹ 5,000 /month",2 Months
5868,,Business Development Executive (BDE) with Experience in Web Development,Daily My Shopping,Work From Home,"₹ 3,000 /month",3 Months
5869,,Blog Writing,Testerika Edutech Private Limited,Jaipur,"₹ 5,000-12,000 /month",3 Months
5870,1.0,Web Development,Jambudweep Shodh Kendra,Work From Home,"₹ 6,000-15,000 /month",2 Months
5871,,Chartered Accountancy (CA),Pankaj Bora Tax and Project Consultants,Mumbai,"₹ 7,500-12,000 /month",4 Months
5872,,Event Management,Bounce INC,Bangalore,"₹ 8,000-15,000 /month",3 Months
5873,,Graphic Design,Tangodeal,Work From Home,"₹ 1,000-5,000 /month",3 Months
5874,1.0,Operations,Conscript HR Advisors Private Limited,Work From Home,"₹ 1,000 /month",2 Months
5875,,Psychology,Faculty Minds,Mumbai,"₹ 5,000 /month",6 Months
5876,,JS Development,Close Digit LLP,Ahmedabad,"₹ 3,000-5,000 /month",6 Months
5877,,Program Coordinator for Healthcare Conference,Precision Business Insights,Hyderabad,"₹ 8,000 /month",3 Months
5878,1.0,Events and Marketing Executive,Foxdart,Bangalore,"₹ 10,000 /month",3 Months
5879,,Business Development (Sales),Primo Hiring Solutions,Work From Home,"₹ 8,000-12,000 /month",1 Month
5880,,Electrical Engineering,Meera Cleanfuels Limited,Mumbai,"₹ 10,000 /month",6 Months
5881,,Digital Marketing,Zivaya Wellness Private Limited,Indore,"₹ 3,000-5,000 /month",6 Months
5882,,Inside Sales,Red Basil Technologies,Gurgaon,"₹ 15,000 /month",6 Months
5883,,Social Media Marketing,Sway Consultancy,Gwalior,"₹ 5,000 /month",3 Months
5884,,Marketing,Storiyaan,Work From Home,"₹ 2,500 /month",3 Months
5885,,SEO Backlink Building Assistant,Blockchain Magazine,Work From Home,"₹ 5,000 /month +  Incentives",3 Months
5886,,Content Writing,Decort,Work From Home,"₹ 5,000 /month",6 Months
5887,,Digital Marketing,Godfrey Global Ventures LLP,Ludhiana,"₹ 2,000 /month",6 Months
5888,,Digital Marketing,Weboin,Chennai,"₹ 7,000 /month",3 Months
5889,,Digital Marketing,Easy Admissions,Bangalore,"₹ 3,000-10,000 /month",6 Months
5890,,Social Media Community Marketing,Call Me Beauty,Work From Home,"₹ 5,000 /month",6 Months
5891,,Character Designing,Kynseo,Work From Home,"₹ 3,000-7,000 /month",2 Months
5892,,Video Making/Editing,Mondescape Media,Mumbai,"₹ 10,000 /month",3 Months
5893,,Data Management Support Executive,Abir Space,Ahmedabad,"₹ 4,000 /month",3 Months
5894,,Video Making/Editing,Parnami Infratech Private Limited,Gurgaon,"₹ 10,000-12,000 /month",5 Months
5895,,Event Management,Coconut Media Box,Mumbai,"₹ 5,000 /month",3 Months
5896,,Graphic Design,Vimlam Enterprises,Pune,"₹ 2,000-8,000 /month",3 Months
5897,,Business Development,Fabulicious Private Limited,Mumbai,"₹ 10,000 /month",3 Months
5898,,Associate Enterprise Development,Recity Network Private Limited,Mumbai,"₹ 10,000 /month",6 Months
5899,,Social Media Creative Design,RIVR,Chennai,"₹ 8,000 /month",4 Months
5900,1.0,Flutter Development,Ostello India Private Limited,Work From Home,"₹ 4,000-8,000 /month",4 Months
5901,,3D Animation & Modeling,Compact Gyan,Work From Home,"₹ 3,000 /month",6 Months
5902,,Flutter Development,Decrypton Private Limited,Work From Home,"₹ 3,000-5,000 lump sum",3 Months
5903,,Campaign Coordination,Shadow Cabinet India,Delhi,"₹ 15,000 /month",3 Months
5904,,Graphic Design,Adimators (A Unit Of SIPL),Lucknow,"₹ 7,000 /month",3 Months
5905,,ORM,Auburn Digital Solutions,Mumbai,"₹ 10,000 /month",3 Months
5906,,IGMS Executive- Operations,Insurance Samadhan,Noida,"₹ 8,000 /month",2 Months
5907,,Business Development & Marketing,MAK Kotwal Realty,Mumbai,"₹ 10,000 /month",3 Months
5908,,Content Writing,MyAnimeGuru,Work From Home,"₹ 2,000-10,000 /month",2 Months
5909,,Mobile App Development,ETechnie,Kolkata,"₹ 5,000 /month +  Incentives",4 Months
5910,,Journalism,Public Candidate,Delhi,"₹ 15,000 /month",3 Months
5911,1.0,Media & Public Relations (PR),RAS Media & Entertainment Private Limited,Navi Mumbai,"₹ 5,000-8,000 /month",3 Months
5912,1.0,Media & Public Relations (PR),RAS Media & Entertainment Private Limited,Noida,"₹ 5,000-8,000 /month",3 Months
5913,,Social Media Marketing/Community Management,Kontiki Innovation Labs,Work From Home,"₹ 10,000-15,000 /month",3 Months
5914,,Business Development (Sales/Marketing),Kontiki Innovation Labs,Work From Home,"₹ 15,000-25,000 /month",1 Month
5915,,Full Stack Development,Kontiki Innovation Labs,Work From Home,"₹ 25,000-35,000 /month",2 Months
5916,,Business Development (Sales),Aero Business Solutions,Work From Home,"₹ 2,000-8,000 /month",1 Month
5917,,Business Development (Sales),Newton House,Work From Home,"₹ 2,000-25,000 /month",1 Month
5918,,Graphic Design,Daily Tech Suggest,Work From Home,"₹ 2,000-5,000 /month",3 Months
5919,,Architecture,High Rise Architects,Jodhpur,"₹ 6,000 /month",6 Months
5920,1.0,Administration,Avaesa,Chennai,"₹ 5,000-12,000 /month",2 Months
5921,1.0,Operations,Wiishbox Consumer Private Limited,Mumbai,"₹ 10,000-15,000 /month",3 Months
5922,,Recruitment Consultant,Yugn,Navi Mumbai,"₹ 10,000 /month",6 Months
5923,,Business Development (Sales),Grist,Work From Home,"₹ 1,000 /month +  Incentives",2 Months
5924,1.0,Business Development (Sales),Wingfotech Private Limited,Work From Home,"₹ 10,000-18,000 lump sum",2 Months
5925,,Pharma Pricing Analysis,Advantage,Dewas,"₹ 7,000 /month",5 Months
5926,,Human Resources (HR),TheRightDoctors,Work From Home,"₹ 5,000 /month",6 Months
5927,,Graphic Design,Vijay Social Welfare Society,Work From Home,Unpaid,2 Months
5928,,Android App Development,MDU Santisolution Private Limited,Work From Home,"₹ 700-1,500 /week",3 Months
5929,,Mechanical Design,Sadguru Krupa Service,Nashik,"₹ 2,000 /month",1 Month
5930,,Digital Marketing,Report Prime,Work From Home,"₹ 3,000 /month",6 Months
5931,,Video Editing,MoneyyApp,Jaipur,"₹ 8,000-10,000 /month",2 Months
5932,1.0,Finance,Deeesha Tech,Mumbai,"₹ 7,000 /month",3 Months
5933,,Graphic Design,JR SPORTS & LEISURE LLP,Delhi,"₹ 7,500 /month",6 Months
5934,,Content Writing,Swio Corporate & ITES Private Limited,Hyderabad,"₹ 8,000-15,000 /month",3 Months
5935,,Digital Marketing,ANK Digital Media,Delhi,"₹ 3,000-7,000 /month",6 Months
5936,,Social Media Marketing,Riskylead Entertainments Private Limited,Work From Home,"₹ 6,000 /month",6 Months
5937,,Tele Sales,Lean Platform Technologies,Work From Home,"₹ 7,000 /month +  Incentives",2 Months
5938,,Event Management,Sarkari School,Work From Home,Unpaid,2 Months
5939,,Artificial Intelligence (AI),Ranjana Enterprises,Work From Home,"₹ 1,000 /month",2 Months
5940,,Secretarial Assistance,Giftson Abraham,Chennai,"₹ 7,500-10,000 /month",6 Months
5941,1.0,Human Resources (HR),Jankalyan Multipurpose Education Society,Work From Home,Unpaid,1 Week
5942,,Telecalling,UNC Mart Private Limited,Work From Home,"₹ 1,000 /month +  Incentives",3 Months
5943,,Logo Design,Famebro Creative Studio,Jaipur,"₹ 6,000 /month +  Incentives",6 Months
5944,,Sales Conversions,OmniJobs,Work From Home,"₹ 8,000 /month +  Incentives",2 Months
5945,,Business Development (Sales),Outscal Technologies Private Limited,Delhi,"₹ 10,000-20,000 /month",3 Months
5946,,Social Media Marketing,Web Globe India,Gurgaon,"₹ 6,000 /month",6 Months
5947,,Content Writing,All Friends Studio,Delhi,"₹ 5,000-8,000 /month",2 Months
5948,,UI/UX Development,Inquizity,Mumbai,"₹ 15,000 /month",6 Months
5949,,Community Building and Social Media Marketing,Rohit Arora,Chandigarh,"₹ 6,000-8,000 /month",6 Months
5950,1.0,Data Management,WeMakeScholars,Hyderabad,"₹ 10,000 /month",6 Months
5951,,Social Media Marketing,Vagus Travel Advisors,Work From Home,"₹ 7,000 /month",6 Months
5952,,Marketing Executive/Business Development Executive,Kangofied Creations,Hyderabad,"₹ 3,000 /month",3 Months
5953,1.0,"Analytical (Lab) Chemistry, QA QC, Statistics, Content Writing & Communications",A.S.E Analytics LLP,Ahmedabad,"₹ 15,000 /month +  Incentives",3 Months
5954,,AutoCAD Design,Artsignia Innovations,Delhi,"₹ 10,000 /month",3 Months
5955,,Social Media Marketing,Wynbee,Mumbai,"₹ 10,000-15,000 /month",6 Months
5956,1.0,Web Development,AnExtraRep,Work From Home,"₹ 5,000-10,000 /month",2 Months
5957,,Brand Marketing Associate,Monrow Shoes,Bangalore,"₹ 15,000 /month",6 Months
5958,,Media & Public Relations (PR) Management,6 Story,Pune,"₹ 15,000-25,000 /month",3 Months
5959,,Motion Graphic Design,The Simple Cash,Work From Home,"₹ 3,000 /month",1 Month
5960,,Video Making/Editing,NSB Consumer Products Private Limited,Bhilai,"₹ 2,000-4,000 lump sum",1 Month
5961,,3D Visualization,ARIRA BuildTech Private Limited,Work From Home,"₹ 5,000 /month",3 Months
5962,,UI/UX Design,Blossobit Technologies,Lucknow,"₹ 4,000-7,000 /month",3 Months
5963,,Site Engineering - Interior Design,Kentledge Engineering Group,Delhi,"₹ 3,000-12,000 /month",6 Months
5964,1.0,Deep Learning/Python Development,Artenal,Work From Home,"₹ 10,000 /month +  Incentives",5 Months
5965,,Architecture,InnoThoughts,Pune,"₹ 5,000 /month",6 Months
5966,,Creative Writing (Personalized Icebreakers),Alligner.com,Kolkata,"₹ 10,000 /month",2 Months
5967,,Graphic Design,D Third Eye Studio,Noida,"₹ 5,000 /month",6 Months
5968,,Business Development (Sales),Webfast Technology,Delhi,"₹ 5,000 /month",3 Months
5969,,Digital Marketing,Fight Academy,Work From Home,"₹ 5,000 /month",2 Months
5970,,Social Media Marketing,Black Glass Eventers Private Limited,Ambala,"₹ 2,000 /month",3 Months
5971,,Content Writing,ToppersNotes,Jaipur,"₹ 10,000 /month",1 Month
5972,,Journalism,Spinnaker LLC,Mumbai,"₹ 2,000-7,000 /month",3 Months
5973,,Social Media Marketing,Matric Services,Work From Home,"₹ 1,000 /month",4 Months
5974,,Search Engine Optimization (SEO),Traffic Tail,Delhi,"₹ 5,000-7,000 /month",6 Months
5975,,Search Engine Optimization (SEO),7k Network,Delhi,"₹ 5,000-7,000 /month",6 Months
5976,1.0,Motion Graphics,Creatiwise,Work From Home,"₹ 8,000-15,000 /month",6 Months
5977,,Social Media Marketing,Closet Nerds,Work From Home,"₹ 2,000-3,000 /month",2 Months
5978,,Digital Marketing,Milk Island,Work From Home,"₹ 1,000 /month",6 Months
5979,1.0,UX/UI Design,Creatiwise,Work From Home,"₹ 10,000-15,000 /month",6 Months
5980,,Social Media Marketing,Kutastha Foundation,Work From Home,"₹ 2,500 /month",6 Months
5981,,Business Development (Sales),Techmozo,Work From Home,"₹ 5,000 /month +  Incentives",6 Months
5982,,Business Development (Sales),Betasaurus,Jaipur,"₹ 7,000 /month +  Incentives",3 Months
5983,,Product Management,Dieatto Wellness Private Limited,Hyderabad,"₹ 7,000 /month",6 Months
5984,,Client Servicing,Look Who's Talking,Gurgaon,"₹ 8,000 /month",5 Months
5985,,Administrative Assistance,Novel Nuggets,Work From Home,"₹ 1,500 /month +  Incentives",3 Months
5986,,Event Management,SMCA NARIMAN POINT,Mumbai,"₹ 5,000 /month",3 Months
5987,1.0,Graphic Design,LiaisonIT,Pune,"₹ 6,000-10,000 /month",3 Months
5988,,Business Development (Sales),Vsay E Solution,Gurgaon,"₹ 15,000 /month +  Incentives",6 Months
5989,,Corporate Relations,NxtWave Disruptive Technologies Private Limited,Hyderabad,"₹ 20,000-25,000 /month",6 Months
5990,,Marketing Operations Coordination,ZEE5,Mumbai,"₹ 20,000 /month",3 Months
5991,,HR Consultant,KoncretePlanet,Jaipur,"₹ 10,000 /month",2 Months
5992,,Business Development (Sales),School Of Core AI,Delhi,"₹ 8,000-15,000 /month",3 Months
5993,,Business Development (Sales),Staging Spaces Design(OPC) Private Limited,Mumbai,"₹ 10,000-20,000 /month",6 Months
5994,,Video Making/Editing,H3A Business Solutions Private Limited,Noida,"₹ 2,000-4,000 /month",4 Months
5995,,Marketing,TIIM,Work From Home,"₹ 4,000-10,000 /month",6 Months
5996,1.0,Social Media Marketing,GEMA Education Technology Private Limited,Work From Home,"₹ 1,000 /month",3 Months
5997,,Field Sales,StuHo Community Private Limited,Work From Home,"₹ 5,000 /month +  Incentives",1 Month
5998,,IP Lawyer,Vakilsearch,Chennai,"₹ 5,000-10,000 /month",3 Months
5999,,Facebook Marketing,Laxmi Traders,Work From Home,"₹ 8,000 /month",2 Months
6000,,Motion Graphics,Bold Monk Creatives,Noida,"₹ 5,000 /month",3 Months
6001,1.0,Business Development (Sales),Dovelp IT Services Private Limited,Mohali,"₹ 5,000-10,000 /month",6 Months
6002,,Video Making/Editing,Yugansh Dhir,Work From Home,"₹ 2,000-5,000 /month",2 Months
6003,,Instagram Page Management,21Fools Design & Entertainment Private Limited,Mumbai,"₹ 6,000-15,000 /month",3 Months
6004,,Social Media Marketing,Sporty Guru,Bangalore,"₹ 5,000-10,000 /month",4 Months
6005,,Video Editing - Telugu And Tamil,Pocket FM,Work From Home,"₹ 6,000 /month",1 Month
